Production Date,Date,Station,Fcst Mn,Fcst Mx,Fcst Avg,Norm Mn,Norm Max,HDD,CDD
12/6/2018,12/9/2018,KDOV,27,37,32,32.3,48.9,33,0
12/6/2018,12/10/2018,KDOV,25,40,32.5,32.1,48.6,33,0
12/6/2018,12/11/2018,KDOV,24,37,30.5,31.8,48.3,35,0
12/6/2018,12/12/2018,KDOV,27,40,33.5,31.5,47.9,32,0
12/6/2018,12/13/2018,KDOV,32,48,40,31.2,47.6,25,0
12/6/2018,12/14/2018,KDOV,34,49,41.5,31,47.3,24,0
12/6/2018,12/15/2018,KDOV,34,49,41.5,30.7,47,24,0
12/6/2018,12/16/2018,KDOV,32,46,39,30.5,46.7,26,0
12/6/2018,12/17/2018,KDOV,30,43,36.5,30.2,46.4,29,0
12/6/2018,12/18/2018,KDOV,30,45,37.5,30,46.2,28,0
12/6/2018,12/19/2018,KDOV,31,45,38,29.8,45.9,27,0
12/6/2018,12/6/2018,KDVN,15,30,22.5,20.5,36.4,43,0
12/6/2018,12/7/2018,KDVN,16,29,22.5,20.1,35.9,43,0
12/6/2018,12/8/2018,KDVN,17,34,25.5,19.7,35.5,40,0
12/6/2018,12/9/2018,KDVN,17,36,26.5,19.3,35,39,0
12/6/2018,12/10/2018,KDVN,20,39,29.5,19,34.6,36,0
12/6/2018,12/11/2018,KDVN,26,43,34.5,18.6,34.2,31,0
12/6/2018,12/12/2018,KDVN,31,42,36.5,18.2,33.9,29,0
12/6/2018,12/13/2018,KDVN,31,43,37,17.9,33.5,28,0
12/6/2018,12/14/2018,KDVN,23,37,30,17.6,33.1,35,0
12/6/2018,12/15/2018,KDVN,25,39,32,17.2,32.8,33,0
12/6/2018,12/16/2018,KDVN,26,40,33,16.9,32.5,32,0
12/6/2018,12/17/2018,KDVN,22,37,29.5,16.6,32.2,36,0
12/6/2018,12/18/2018,KDVN,26,39,32.5,16.3,32,33,0
12/6/2018,12/19/2018,KDVN,26,41,33.5,16,31.7,32,0
12/6/2018,12/6/2018,KFTW,44,59,51.5,38,58.9,14,0
12/6/2018,12/7/2018,KFTW,40,50,45,37.7,58.6,20,0
12/6/2018,12/8/2018,KFTW,35,45,40,37.5,58.3,25,0
12/6/2018,12/9/2018,KFTW,29,49,39,37.2,58.1,26,0
12/6/2018,12/10/2018,KFTW,30,53,41.5,37,57.8,24,0
12/6/2018,12/11/2018,KFTW,37,57,47,36.8,57.5,18,0
12/6/2018,12/12/2018,KFTW,44,63,53.5,36.5,57.3,12,0
12/6/2018,12/13/2018,KFTW,39,65,52,36.3,57.1,13,0
12/6/2018,12/14/2018,KFTW,37,58,47.5,36.2,56.9,18,0
12/6/2018,12/15/2018,KFTW,38,60,49,36,56.7,16,0
12/6/2018,12/16/2018,KFTW,38,60,49,35.8,56.5,16,0
12/6/2018,12/17/2018,KFTW,38,60,49,35.7,56.3,16,0
12/6/2018,12/18/2018,KFTW,41,62,51.5,35.5,56.2,14,0
12/6/2018,12/19/2018,KFTW,40,60,50,35.4,56,15,0
12/6/2018,12/6/2018,KFTY,30,49,39.5,36.7,56.8,26,0
12/6/2018,12/7/2018,KFTY,39,51,45,36.4,56.4,20,0
12/6/2018,12/8/2018,KFTY,34,43,38.5,36.2,56.1,27,0
12/6/2018,12/9/2018,KFTY,34,43,38.5,36,55.8,27,0
12/6/2018,12/10/2018,KFTY,30,47,38.5,35.9,55.5,27,0
12/6/2018,12/11/2018,KFTY,26,52,39,35.7,55.2,26,0
12/6/2018,12/12/2018,KFTY,31,52,41.5,35.5,55,24,0
12/6/2018,12/13/2018,KFTY,39,57,48,35.3,54.7,17,0
12/6/2018,12/14/2018,KFTY,34,53,43.5,35.2,54.4,22,0
12/6/2018,12/15/2018,KFTY,34,53,43.5,35,54.2,22,0
12/6/2018,12/16/2018,KFTY,33,54,43.5,34.8,54,22,0
12/6/2018,12/17/2018,KFTY,33,54,43.5,34.7,53.8,22,0
12/6/2018,12/18/2018,KFTY,33,55,44,34.6,53.6,21,0
12/6/2018,12/19/2018,KFTY,34,55,44.5,34.4,53.4,21,0
12/6/2018,12/6/2018,KFYV,29,46,37.5,28.8,50.1,28,0
12/6/2018,12/7/2018,KFYV,26,44,35,28.5,49.7,30,0
12/6/2018,12/8/2018,KFYV,22,38,30,28.2,49.4,35,0
12/6/2018,12/9/2018,KFYV,14,42,28,27.9,49.1,37,0
12/6/2018,12/10/2018,KFYV,16,46,31,27.7,48.9,34,0
12/6/2018,12/11/2018,KFYV,26,49,37.5,27.5,48.6,28,0
12/6/2018,12/12/2018,KFYV,33,52,42.5,27.2,48.3,23,0
12/6/2018,12/13/2018,KFYV,30,55,42.5,27,48.1,23,0
12/6/2018,12/14/2018,KFYV,26,50,38,26.8,47.9,27,0
12/6/2018,12/15/2018,KFYV,28,52,40,26.6,47.7,25,0
12/6/2018,12/16/2018,KFYV,29,53,41,26.5,47.5,24,0
12/6/2018,12/17/2018,KFYV,27,52,39.5,26.3,47.3,26,0
12/6/2018,12/18/2018,KFYV,31,54,42.5,26.2,47.1,23,0
12/6/2018,12/19/2018,KFYV,32,53,42.5,26,47,23,0
12/6/2018,12/6/2018,KGFK,4,17,10.5,6.1,23.4,55,0
12/6/2018,12/7/2018,KGFK,9,24,16.5,5.6,23,49,0
12/6/2018,12/8/2018,KGFK,9,28,18.5,5.2,22.6,47,0
12/6/2018,12/9/2018,KGFK,9,27,18,4.8,22.2,47,0
12/6/2018,12/10/2018,KGFK,14,32,23,4.4,21.8,42,0
12/6/2018,12/11/2018,KGFK,18,32,25,4,21.4,40,0
12/6/2018,12/12/2018,KGFK,19,34,26.5,3.6,21.1,39,0
12/6/2018,12/13/2018,KGFK,17,32,24.5,3.2,20.8,41,0
12/6/2018,12/14/2018,KGFK,16,30,23,2.9,20.4,42,0
12/6/2018,12/15/2018,KGFK,14,30,22,2.5,20.1,43,0
12/6/2018,12/16/2018,KGFK,15,30,22.5,2.2,19.8,43,0
12/6/2018,12/17/2018,KGFK,14,27,20.5,1.8,19.5,45,0
12/6/2018,12/18/2018,KGFK,17,31,24,1.5,19.2,41,0
12/6/2018,12/19/2018,KGFK,19,33,26,1.2,19,39,0
12/6/2018,12/6/2018,KHFD,28,40,34,27.9,44.1,31,0
12/6/2018,12/7/2018,KHFD,20,35,27.5,27.5,43.7,38,0
12/6/2018,12/8/2018,KHFD,21,33,27,27,43.3,38,0
12/6/2018,12/9/2018,KHFD,24,38,31,26.6,42.9,34,0
12/6/2018,12/10/2018,KHFD,18,37,27.5,26.2,42.5,38,0
12/6/2018,12/11/2018,KHFD,17,33,25,25.8,42.1,40,0
12/6/2018,12/12/2018,KHFD,20,38,29,25.5,41.8,36,0
12/6/2018,12/13/2018,KHFD,26,45,35.5,25.1,41.4,30,0
12/6/2018,12/14/2018,KHFD,33,47,40,24.7,41.1,25,0
12/6/2018,12/15/2018,KHFD,34,48,41,24.3,40.7,24,0
12/6/2018,12/16/2018,KHFD,30,44,37,23.9,40.4,28,0
12/6/2018,12/17/2018,KHFD,27,42,34.5,23.6,40,31,0
12/6/2018,12/18/2018,KHFD,28,43,35.5,23.2,39.7,30,0
12/6/2018,12/19/2018,KHFD,28,43,35.5,22.8,39.4,30,0
12/6/2018,12/6/2018,KHVN,30,38,34,31.6,46.1,31,0
12/6/2018,12/7/2018,KHVN,21,35,28,31.3,45.7,37,0
12/6/2018,12/8/2018,KHVN,23,32,27.5,31,45.3,38,0
12/6/2018,12/9/2018,KHVN,27,35,31,30.7,45,34,0
12/6/2018,12/10/2018,KHVN,20,37,28.5,30.4,44.6,37,0
12/6/2018,12/11/2018,KHVN,19,31,25,30.1,44.3,40,0
12/6/2018,12/12/2018,KHVN,23,36,29.5,29.7,43.9,36,0
12/6/2018,12/13/2018,KHVN,31,43,37,29.4,43.6,28,0
12/6/2018,12/14/2018,KHVN,34,45,39.5,29.1,43.2,26,0
12/6/2018,12/15/2018,KHVN,34,45,39.5,28.7,42.9,26,0
12/6/2018,12/16/2018,KHVN,32,41,36.5,28.4,42.6,29,0
12/6/2018,12/17/2018,KHVN,29,39,34,28.1,42.3,31,0
12/6/2018,12/18/2018,KHVN,29,40,34.5,27.7,42,31,0
12/6/2018,12/19/2018,KHVN,30,40,35,27.4,41.7,30,0
12/6/2018,12/6/2018,KINT,28,45,36.5,34.6,53.7,29,0
12/6/2018,12/7/2018,KINT,29,48,38.5,34.3,53.3,27,0
12/6/2018,12/8/2018,KINT,28,40,34,34.1,53,31,0
12/6/2018,12/9/2018,KINT,28,37,32.5,33.8,52.6,33,0
12/6/2018,12/10/2018,KINT,20,40,30,33.6,52.3,35,0
12/6/2018,12/11/2018,KINT,10,40,25,33.4,52,40,0
12/6/2018,12/12/2018,KINT,16,39,27.5,33.2,51.7,38,0
12/6/2018,12/13/2018,KINT,27,46,36.5,33,51.4,29,0
12/6/2018,12/14/2018,KINT,28,45,36.5,32.8,51.1,29,0
12/6/2018,12/15/2018,KINT,28,48,38,32.5,50.8,27,0
12/6/2018,12/16/2018,KINT,27,47,37,32.4,50.6,28,0
12/6/2018,12/17/2018,KINT,27,47,37,32.2,50.3,28,0
12/6/2018,12/18/2018,KINT,28,49,38.5,32,50.1,27,0
12/6/2018,12/19/2018,KINT,28,49,38.5,31.8,49.9,27,0
12/6/2018,12/6/2018,KLAL,25,56,40.5,53.9,75.8,25,0
12/6/2018,12/7/2018,KLAL,32,61,46.5,53.7,75.6,19,0
12/6/2018,12/8/2018,KLAL,39,64,51.5,53.5,75.5,14,0
12/6/2018,12/9/2018,KLAL,37,63,50,53.3,75.3,15,0
12/6/2018,12/10/2018,KLAL,26,49,37.5,53.1,75.1,28,0
12/6/2018,12/11/2018,KLAL,22,48,35,52.9,75,30,0
12/6/2018,12/12/2018,KLAL,27,55,41,52.8,74.8,24,0
12/6/2018,12/13/2018,KLAL,35,60,47.5,52.6,74.7,18,0
12/6/2018,12/14/2018,KLAL,27,58,42.5,52.4,74.6,23,0
12/6/2018,12/15/2018,KLAL,26,53,39.5,52.3,74.4,26,0
12/6/2018,12/16/2018,KLAL,28,54,41,52.1,74.3,24,0
12/6/2018,12/17/2018,KLAL,26,54,40,51.9,74.2,25,0
12/6/2018,12/18/2018,KLAL,29,56,42.5,51.8,74.1,23,0
12/6/2018,12/19/2018,KLAL,30,55,42.5,51.7,73.9,23,0
12/6/2018,12/6/2018,KLNS,28,39,33.5,28,44.1,32,0
12/6/2018,12/7/2018,KLNS,23,37,30,27.7,43.7,35,0
12/6/2018,12/8/2018,KLNS,23,36,29.5,27.4,43.4,36,0
12/6/2018,12/9/2018,KLNS,26,38,32,27.2,43.1,33,0
12/6/2018,12/10/2018,KLNS,24,41,32.5,26.9,42.8,33,0
12/6/2018,12/11/2018,KLNS,23,38,30.5,26.6,42.5,35,0
12/6/2018,12/12/2018,KLNS,26,41,33.5,26.3,42.2,32,0
12/6/2018,12/13/2018,KLNS,31,46,38.5,26.1,41.9,27,0
12/6/2018,12/14/2018,KLNS,34,46,40,25.8,41.7,25,0
12/6/2018,12/15/2018,KLNS,34,48,41,25.5,41.4,24,0
12/6/2018,12/16/2018,KLNS,32,45,38.5,25.3,41.2,27,0
12/6/2018,12/17/2018,KLNS,29,42,35.5,25,40.9,30,0
12/6/2018,12/18/2018,KLNS,30,44,37,24.8,40.7,28,0
12/6/2018,12/19/2018,KLNS,30,44,37,24.6,40.5,28,0
12/6/2018,12/6/2018,KLRD,62,80,71,48,69.1,0,6
12/6/2018,12/7/2018,KLRD,54,76,65,47.8,68.9,0,0
12/6/2018,12/8/2018,KLRD,43,66,54.5,47.6,68.6,11,0
12/6/2018,12/9/2018,KLRD,41,62,51.5,47.4,68.4,14,0
12/6/2018,12/10/2018,KLRD,40,62,51,47.2,68.2,14,0
12/6/2018,12/11/2018,KLRD,47,67,57,47,68,8,0
12/6/2018,12/12/2018,KLRD,53,72,62.5,46.8,67.8,3,0
12/6/2018,12/13/2018,KLRD,50,75,62.5,46.7,67.6,3,0
12/6/2018,12/14/2018,KLRD,48,67,57.5,46.5,67.5,8,0
12/6/2018,12/15/2018,KLRD,48,69,58.5,46.4,67.3,7,0
12/6/2018,12/16/2018,KLRD,47,70,58.5,46.3,67.2,7,0
12/6/2018,12/17/2018,KLRD,49,71,60,46.2,67,5,0
12/6/2018,12/18/2018,KLRD,52,73,62.5,46,66.9,3,0
12/6/2018,12/19/2018,KLRD,49,70,59.5,46,66.8,6,0
12/6/2018,12/6/2018,KMDT,28,39,33.5,28.7,44.2,32,0
12/6/2018,12/7/2018,KMDT,24,36,30,28.4,43.8,35,0
12/6/2018,12/8/2018,KMDT,24,36,30,28.2,43.5,35,0
12/6/2018,12/9/2018,KMDT,26,38,32,27.9,43.1,33,0
12/6/2018,12/10/2018,KMDT,24,40,32,27.7,42.7,33,0
12/6/2018,12/11/2018,KMDT,24,38,31,27.4,42.4,34,0
12/6/2018,12/12/2018,KMDT,26,41,33.5,27.2,42.1,32,0
12/6/2018,12/13/2018,KMDT,31,45,38,27,41.8,27,0
12/6/2018,12/14/2018,KMDT,34,45,39.5,26.8,41.5,26,0
12/6/2018,12/15/2018,KMDT,33,47,40,26.5,41.2,25,0
12/6/2018,12/16/2018,KMDT,31,44,37.5,26.3,40.9,28,0
12/6/2018,12/17/2018,KMDT,29,42,35.5,26.1,40.6,30,0
12/6/2018,12/18/2018,KMDT,30,43,36.5,26,40.3,29,0
12/6/2018,12/19/2018,KMDT,30,44,37,25.8,40.1,28,0
12/6/2018,12/6/2018,KMFE,65,82,73.5,53.4,73.8,0,9
12/6/2018,12/7/2018,KMFE,64,81,72.5,53.2,73.5,0,8
12/6/2018,12/8/2018,KMFE,47,71,59,53,73.3,6,0
12/6/2018,12/9/2018,KMFE,44,65,54.5,52.8,73,11,0
12/6/2018,12/10/2018,KMFE,43,66,54.5,52.6,72.8,11,0
12/6/2018,12/11/2018,KMFE,50,74,62,52.4,72.6,3,0
12/6/2018,12/12/2018,KMFE,58,79,68.5,52.2,72.4,0,4
12/6/2018,12/13/2018,KMFE,56,82,69,52.1,72.2,0,4
12/6/2018,12/14/2018,KMFE,54,72,63,51.9,72,2,0
12/6/2018,12/15/2018,KMFE,53,74,63.5,51.7,71.8,2,0
12/6/2018,12/16/2018,KMFE,53,76,64.5,51.6,71.6,1,0
12/6/2018,12/17/2018,KMFE,55,78,66.5,51.5,71.5,0,2
12/6/2018,12/18/2018,KMFE,58,78,68,51.3,71.3,0,3
12/6/2018,12/19/2018,KMFE,54,76,65,51.2,71.2,0,0
12/6/2018,12/6/2018,KMHT,27,39,33,26.2,41.4,32,0
12/6/2018,12/7/2018,KMHT,15,33,24,25.8,41,41,0
12/6/2018,12/8/2018,KMHT,16,29,22.5,25.4,40.7,43,0
12/6/2018,12/9/2018,KMHT,21,36,28.5,25,40.3,37,0
12/6/2018,12/10/2018,KMHT,13,34,23.5,24.6,39.9,42,0
12/6/2018,12/11/2018,KMHT,11,29,20,24.2,39.6,45,0
12/6/2018,12/12/2018,KMHT,16,36,26,23.8,39.2,39,0
12/6/2018,12/13/2018,KMHT,24,42,33,23.4,38.9,32,0
12/6/2018,12/14/2018,KMHT,31,46,38.5,23.1,38.5,27,0
12/6/2018,12/15/2018,KMHT,33,47,40,22.7,38.2,25,0
12/6/2018,12/16/2018,KMHT,29,43,36,22.3,37.9,29,0
12/6/2018,12/17/2018,KMHT,26,41,33.5,21.9,37.6,32,0
12/6/2018,12/18/2018,KMHT,26,41,33.5,21.5,37.3,32,0
12/6/2018,12/19/2018,KMHT,27,42,34.5,21.2,37,31,0
12/6/2018,12/6/2018,KMLB,56,75,65.5,54.9,74.9,0,1
12/6/2018,12/7/2018,KMLB,61,78,69.5,54.7,74.7,0,5
12/6/2018,12/8/2018,KMLB,64,81,72.5,54.5,74.5,0,8
12/6/2018,12/9/2018,KMLB,55,83,69,54.3,74.4,0,4
12/6/2018,12/10/2018,KMLB,45,69,57,54,74.2,8,0
12/6/2018,12/11/2018,KMLB,47,70,58.5,53.8,74,7,0
12/6/2018,12/12/2018,KMLB,56,74,65,53.6,73.8,0,0
12/6/2018,12/13/2018,KMLB,59,76,67.5,53.4,73.7,0,3
12/6/2018,12/14/2018,KMLB,49,76,62.5,53.2,73.5,3,0
12/6/2018,12/15/2018,KMLB,51,72,61.5,53,73.3,4,0
12/6/2018,12/16/2018,KMLB,53,72,62.5,52.7,73.2,3,0
12/6/2018,12/17/2018,KMLB,52,72,62,52.5,73,3,0
12/6/2018,12/18/2018,KMLB,54,74,64,52.3,72.8,1,0
12/6/2018,12/19/2018,KMLB,55,73,64,52.1,72.7,1,0
12/6/2018,12/6/2018,KMOD,37,57,47,40.4,57.6,18,0
12/6/2018,12/7/2018,KMOD,36,57,46.5,40.3,57.3,19,0
12/6/2018,12/8/2018,KMOD,36,56,46,40.2,57.1,19,0
12/6/2018,12/9/2018,KMOD,38,55,46.5,40.1,56.8,19,0
12/6/2018,12/10/2018,KMOD,37,56,46.5,40,56.5,19,0
12/6/2018,12/11/2018,KMOD,35,55,45,39.9,56.3,20,0
12/6/2018,12/12/2018,KMOD,35,55,45,39.8,56,20,0
12/6/2018,12/13/2018,KMOD,34,53,43.5,39.7,55.8,22,0
12/6/2018,12/14/2018,KMOD,36,54,45,39.6,55.6,20,0
12/6/2018,12/15/2018,KMOD,35,52,43.5,39.6,55.3,22,0
12/6/2018,12/16/2018,KMOD,37,53,45,39.5,55.1,20,0
12/6/2018,12/17/2018,KMOD,38,55,46.5,39.5,55,19,0
12/6/2018,12/18/2018,KMOD,36,54,45,39.4,54.8,20,0
12/6/2018,12/19/2018,KMOD,35,54,44.5,39.4,54.6,21,0
12/6/2018,12/6/2018,KNEW,50,62,56,50.7,64.8,9,0
12/6/2018,12/7/2018,KNEW,55,66,60.5,50.5,64.5,5,0
12/6/2018,12/8/2018,KNEW,51,70,60.5,50.2,64.3,5,0
12/6/2018,12/9/2018,KNEW,43,53,48,50,64,17,0
12/6/2018,12/10/2018,KNEW,42,54,48,49.8,63.8,17,0
12/6/2018,12/11/2018,KNEW,43,57,50,49.5,63.5,15,0
12/6/2018,12/12/2018,KNEW,50,64,57,49.3,63.3,8,0
12/6/2018,12/13/2018,KNEW,53,68,60.5,49.1,63,5,0
12/6/2018,12/14/2018,KNEW,46,60,53,48.9,62.8,12,0
12/6/2018,12/15/2018,KNEW,46,59,52.5,48.7,62.5,13,0
12/6/2018,12/16/2018,KNEW,48,62,55,48.5,62.3,10,0
12/6/2018,12/17/2018,KNEW,49,62,55.5,48.3,62.1,10,0
12/6/2018,12/18/2018,KNEW,49,62,55.5,48.2,61.9,10,0
12/6/2018,12/19/2018,KNEW,50,62,56,48,61.7,9,0
12/6/2018,12/6/2018,KONT,47,59,53,42.8,66.4,12,0
12/6/2018,12/7/2018,KONT,43,67,55,42.7,66.2,10,0
12/6/2018,12/8/2018,KONT,43,69,56,42.6,66,9,0
12/6/2018,12/9/2018,KONT,45,70,57.5,42.6,65.9,8,0
12/6/2018,12/10/2018,KONT,44,68,56,42.5,65.7,9,0
12/6/2018,12/11/2018,KONT,41,67,54,42.5,65.6,11,0
12/6/2018,12/12/2018,KONT,41,66,53.5,42.4,65.5,12,0
12/6/2018,12/13/2018,KONT,41,67,54,42.4,65.4,11,0
12/6/2018,12/14/2018,KONT,45,65,55,42.4,65.3,10,0
12/6/2018,12/15/2018,KONT,41,64,52.5,42.4,65.2,13,0
12/6/2018,12/16/2018,KONT,43,64,53.5,42.4,65.1,12,0
12/6/2018,12/17/2018,KONT,43,63,53,42.4,65.1,12,0
12/6/2018,12/18/2018,KONT,42,64,53,42.4,65,12,0
12/6/2018,12/19/2018,KONT,42,65,53.5,42.4,65,12,0
12/6/2018,12/6/2018,KOXR,48,62,55,45,65.6,10,0
12/6/2018,12/7/2018,KOXR,46,65,55.5,44.9,65.6,10,0
12/6/2018,12/8/2018,KOXR,45,67,56,44.8,65.5,9,0
12/6/2018,12/9/2018,KOXR,45,66,55.5,44.8,65.4,10,0
12/6/2018,12/10/2018,KOXR,45,65,55,44.7,65.3,10,0
12/6/2018,12/11/2018,KOXR,44,65,54.5,44.7,65.3,11,0
12/6/2018,12/12/2018,KOXR,44,65,54.5,44.6,65.2,11,0
12/6/2018,12/13/2018,KOXR,45,68,56.5,44.6,65.1,9,0
12/6/2018,12/14/2018,KOXR,47,65,56,44.6,65.1,9,0
12/6/2018,12/15/2018,KOXR,44,63,53.5,44.6,65,12,0
12/6/2018,12/16/2018,KOXR,45,64,54.5,44.6,64.9,11,0
12/6/2018,12/17/2018,KOXR,46,64,55,44.6,64.9,10,0
12/6/2018,12/18/2018,KOXR,45,65,55,44.6,64.8,10,0
12/6/2018,12/19/2018,KOXR,45,65,55,44.6,64.8,10,0
12/6/2018,12/6/2018,KPOU,24,39,31.5,25.2,43.8,34,0
12/6/2018,12/7/2018,KPOU,19,34,26.5,24.9,43.4,39,0
12/6/2018,12/8/2018,KPOU,20,34,27,24.6,43,38,0
12/6/2018,12/9/2018,KPOU,21,37,29,24.2,42.6,36,0
12/6/2018,12/10/2018,KPOU,16,36,26,23.9,42.2,39,0
12/6/2018,12/11/2018,KPOU,15,32,23.5,23.5,41.8,42,0
12/6/2018,12/12/2018,KPOU,18,38,28,23.2,41.4,37,0
12/6/2018,12/13/2018,KPOU,24,43,33.5,22.8,41,32,0
12/6/2018,12/14/2018,KPOU,30,45,37.5,22.5,40.6,28,0
12/6/2018,12/15/2018,KPOU,30,46,38,22.1,40.3,27,0
12/6/2018,12/16/2018,KPOU,27,43,35,21.8,39.9,30,0
12/6/2018,12/17/2018,KPOU,24,41,32.5,21.4,39.6,33,0
12/6/2018,12/18/2018,KPOU,25,41,33,21.1,39.2,32,0
12/6/2018,12/19/2018,KPOU,25,42,33.5,20.8,38.9,32,0
12/6/2018,12/6/2018,KPSP,51,60,55.5,45,68.2,10,0
12/6/2018,12/7/2018,KPSP,46,67,56.5,44.8,67.9,9,0
12/6/2018,12/8/2018,KPSP,46,70,58,44.6,67.7,7,0
12/6/2018,12/9/2018,KPSP,48,69,58.5,44.4,67.4,7,0
12/6/2018,12/10/2018,KPSP,48,69,58.5,44.3,67.2,7,0
12/6/2018,12/11/2018,KPSP,45,69,57,44.1,67,8,0
12/6/2018,12/12/2018,KPSP,45,69,57,44,66.8,8,0
12/6/2018,12/13/2018,KPSP,44,67,55.5,43.9,66.7,10,0
12/6/2018,12/14/2018,KPSP,49,67,58,43.9,66.5,7,0
12/6/2018,12/15/2018,KPSP,44,66,55,43.8,66.4,10,0
12/6/2018,12/16/2018,KPSP,46,67,56.5,43.8,66.3,9,0
12/6/2018,12/17/2018,KPSP,48,67,57.5,43.8,66.2,8,0
12/6/2018,12/18/2018,KPSP,47,68,57.5,43.8,66.2,8,0
12/6/2018,12/19/2018,KPSP,45,68,56.5,43.8,66.2,9,0
12/6/2018,12/6/2018,KPVU,14,33,23.5,24.8,41.7,42,0
12/6/2018,12/7/2018,KPVU,13,34,23.5,24.6,41.4,42,0
12/6/2018,12/8/2018,KPVU,11,32,21.5,24.4,41.1,44,0
12/6/2018,12/9/2018,KPVU,9,31,20,24.2,40.8,45,0
12/6/2018,12/10/2018,KPVU,11,37,24,24,40.5,41,0
12/6/2018,12/11/2018,KPVU,11,35,23,23.8,40.3,42,0
12/6/2018,12/12/2018,KPVU,13,37,25,23.6,40.1,40,0
12/6/2018,12/13/2018,KPVU,5,33,19,23.5,39.9,46,0
12/6/2018,12/14/2018,KPVU,12,39,25.5,23.4,39.7,40,0
12/6/2018,12/15/2018,KPVU,10,34,22,23.2,39.5,43,0
12/6/2018,12/16/2018,KPVU,11,35,23,23.1,39.4,42,0
12/6/2018,12/17/2018,KPVU,15,39,27,23,39.2,38,0
12/6/2018,12/18/2018,KPVU,14,37,25.5,22.9,39.1,40,0
12/6/2018,12/19/2018,KPVU,9,32,20.5,22.8,39,45,0
12/6/2018,12/6/2018,KRDG,27,38,32.5,28.5,44.6,33,0
12/6/2018,12/7/2018,KRDG,22,37,29.5,28.2,44.2,36,0
12/6/2018,12/8/2018,KRDG,22,37,29.5,27.9,43.9,36,0
12/6/2018,12/9/2018,KRDG,24,39,31.5,27.7,43.5,34,0
12/6/2018,12/10/2018,KRDG,23,41,32,27.4,43.1,33,0
12/6/2018,12/11/2018,KRDG,22,38,30,27.1,42.8,35,0
12/6/2018,12/12/2018,KRDG,24,41,32.5,26.8,42.5,33,0
12/6/2018,12/13/2018,KRDG,29,46,37.5,26.6,42.1,28,0
12/6/2018,12/14/2018,KRDG,34,46,40,26.3,41.8,25,0
12/6/2018,12/15/2018,KRDG,33,47,40,26.1,41.5,25,0
12/6/2018,12/16/2018,KRDG,30,44,37,25.8,41.3,28,0
12/6/2018,12/17/2018,KRDG,28,42,35,25.6,41,30,0
12/6/2018,12/18/2018,KRDG,29,43,36,25.4,40.7,29,0
12/6/2018,12/19/2018,KRDG,29,44,36.5,25.2,40.5,29,0
12/6/2018,12/6/2018,KSBA,42,64,53,40.7,64.4,12,0
12/6/2018,12/7/2018,KSBA,41,66,53.5,40.5,64.2,12,0
12/6/2018,12/8/2018,KSBA,42,67,54.5,40.5,64.1,11,0
12/6/2018,12/9/2018,KSBA,40,66,53,40.4,64,12,0
12/6/2018,12/10/2018,KSBA,40,68,54,40.3,63.8,11,0
12/6/2018,12/11/2018,KSBA,40,67,53.5,40.2,63.7,12,0
12/6/2018,12/12/2018,KSBA,40,67,53.5,40.2,63.6,12,0
12/6/2018,12/13/2018,KSBA,41,67,54,40.1,63.5,11,0
12/6/2018,12/14/2018,KSBA,40,66,53,40,63.4,12,0
12/6/2018,12/15/2018,KSBA,39,64,51.5,40,63.3,14,0
12/6/2018,12/16/2018,KSBA,40,64,52,40,63.3,13,0
12/6/2018,12/17/2018,KSBA,40,65,52.5,39.9,63.2,13,0
12/6/2018,12/18/2018,KSBA,40,66,53,39.9,63.1,12,0
12/6/2018,12/19/2018,KSBA,40,66,53,39.9,63.1,12,0
12/6/2018,12/6/2018,KSNS,40,63,51.5,41.4,61.9,14,0
12/6/2018,12/7/2018,KSNS,38,63,50.5,41.2,61.7,15,0
12/6/2018,12/8/2018,KSNS,40,66,53,41.1,61.6,12,0
12/6/2018,12/9/2018,KSNS,40,61,50.5,41,61.4,15,0
12/6/2018,12/10/2018,KSNS,38,59,48.5,40.9,61.3,17,0
12/6/2018,12/11/2018,KSNS,38,58,48,40.9,61.2,17,0
12/6/2018,12/12/2018,KSNS,37,59,48,40.8,61.1,17,0
12/6/2018,12/13/2018,KSNS,38,62,50,40.7,61,15,0
12/6/2018,12/14/2018,KSNS,40,59,49.5,40.6,60.9,16,0
12/6/2018,12/15/2018,KSNS,38,57,47.5,40.6,60.8,18,0
12/6/2018,12/16/2018,KSNS,40,59,49.5,40.5,60.8,16,0
12/6/2018,12/17/2018,KSNS,41,58,49.5,40.5,60.7,16,0
12/6/2018,12/18/2018,KSNS,39,59,49,40.5,60.6,16,0
12/6/2018,12/19/2018,KSNS,38,60,49,40.4,60.6,16,0
12/6/2018,12/6/2018,KSRQ,51,74,62.5,55.3,74.9,3,0
12/6/2018,12/7/2018,KSRQ,57,78,67.5,55.1,74.7,0,3
12/6/2018,12/8/2018,KSRQ,62,80,71,54.9,74.5,0,6
12/6/2018,12/9/2018,KSRQ,61,79,70,54.7,74.3,0,5
12/6/2018,12/10/2018,KSRQ,53,69,61,54.5,74.1,4,0
12/6/2018,12/11/2018,KSRQ,48,66,57,54.4,73.9,8,0
12/6/2018,12/12/2018,KSRQ,52,72,62,54.2,73.8,3,0
12/6/2018,12/13/2018,KSRQ,59,76,67.5,54,73.6,0,3
12/6/2018,12/14/2018,KSRQ,54,74,64,53.8,73.4,1,0
12/6/2018,12/15/2018,KSRQ,53,70,61.5,53.7,73.2,4,0
